Chr	Cluster_Pos	Num_Reads	Most_Common_Flag	Orientation	Soft_Clips
3	13358712	5	147	Unknown	left:5
3	13359598	5	83	Unknown	right:5
3	13359688	10	83	Unknown	both:10
3	13360513	5	81	Unknown	left:5
3	13360597	5	163	Unknown	left:5
3	13361215	5	145	Unknown	left:5
3	13361343	5	99	Unknown	right:5
3	13361732	10	147	Uncertain or multiple	left:10
3	13362234	5	83	Unknown	right:5
3	13365261	5	83	Unknown	right:5
3	13366595	5	99	Unknown	left:5
3	13368152	10	83	Forward	left:5, right:5
3	13370396	10	83	Unknown	right:10
3	13377521	15	83	Unknown	right:15
3	13378760	5	83	Unknown	right:5
3	13378904	5	145	Unknown	right:5
3	13379464	5	163	Unknown	left:5
3	13379485	20	163	Unknown	right:20
3	13379576	15	147	Uncertain or multiple	left:15
3	13382385	10	99	Reverse	right:5, left:5
3	13385805	10	83	Unknown	right:10
3	13386525	10	163	Forward	right:5, left:5
3	13386664	5	97	Unknown	right:5
3	13386712	20	99	Reverse	right:10, left:10
3	13386962	5	99	Unknown	left:5
3	13387210	5	147	Unknown	left:5
3	13393607	5	99	Unknown	left:5
3	13396671	10	147	Reverse	left:5, right:5
3	13397591	5	147	Unknown	left:5
3	13401733	5	147	Unknown	left:5
3	13402488	5	83	Unknown	both:5
3	13403051	30	99	Forward	left:30
3	13403271	5	81	Unknown	right:5
3	13403285	5	163	Unknown	right:5
3	13403432	5	83	Unknown	left:5
3	13403444	5	147	Unknown	left:5
3	13403456	5	147	Unknown	left:5
3	13403478	5	147	Unknown	left:5
3	13404813	5	97	Unknown	right:5
3	13404856	5	97	Unknown	right:5
3	13408431	10	163	Forward	right:5, left:5
3	13410772	15	83	Unknown	right:15
3	13410838	5	163	Unknown	left:5
3	13412712	10	99	Unknown	both:10
3	13414443	10	99	Reverse	right:5, left:5
3	13415145	5	147	Unknown	right:5
3	13415280	15	99	Uncertain or multiple	left:15
3	13417430	10	163	Forward	right:5, left:5
3	13417577	5	99	Unknown	left:5
3	13418758	5	163	Unknown	right:5
3	13421101	10	163	Forward	right:5, left:5
3	13422441	10	99	Reverse	right:5, left:5
3	13429546	5	83	Unknown	right:5
3	13432502	15	99	Unknown	left:15
3	13436668	5	83	Unknown	right:5
3	13436754	10	147	Reverse	left:5, right:5
3	13437568	5	99	Unknown	left:5
3	13439087	5	99	Unknown	left:5
3	13440628	5	83	Unknown	right:5
3	13445134	10	163	Unknown	right:10
3	13445216	5	83	Unknown	right:5
3	13445668	5	147	Unknown	left:5
3	13445676	5	99	Unknown	right:5
3	13459436	5	99	Unknown	left:5
3	13463014	5	147	Unknown	left:5
3	13466029	10	99	Reverse	right:5, left:5
3	13466469	5	83	Unknown	right:5
3	13466813	5	99	Unknown	left:5
3	13467539	5	99	Unknown	right:5
3	13467571	5	163	Unknown	right:5
3	13471198	10	83	Forward	left:5, right:5
3	13473867	10	99	Reverse	right:5, left:5
3	13474584	5	83	Unknown	right:5
3	13474627	10	83	Unknown	right:10
3	13474667	5	83	Unknown	right:5
3	13474694	5	83	Unknown	right:5
3	13475078	10	83	Forward	left:5, right:5
3	13476335	10	163	Forward	right:5, left:5
3	13477859	10	99	Unknown	left:10
3	13479238	10	83	Unknown	right:10
3	13479289	5	83	Unknown	right:5
3	13483138	5	163	Unknown	right:5
3	13486530	5	99	Unknown	left:5
3	13487218	5	147	Unknown	left:5
3	13487224	5	99	Unknown	right:5
3	13488998	5	99	Unknown	left:5
3	13489794	10	99	Unknown	right:10
3	13489815	5	163	Unknown	right:5
3	13489834	5	99	Unknown	right:5
3	13493803	20	163	Forward	right:10, left:10
3	13494419	5	99	Unknown	left:5
3	13494466	5	99	Unknown	left:5
3	13494979	5	147	Unknown	right:5
3	13496005	5	145	Unknown	right:5
3	13496727	5	163	Unknown	right:5
3	13497089	5	99	Unknown	left:5
3	13499647	5	83	Unknown	right:5
3	13501637	10	163	Forward	right:5, left:5
3	13503749	5	99	Unknown	right:5
3	13503975	5	163	Unknown	left:5
3	13508158	5	83	Unknown	right:5
3	13509652	10	83	Unknown	right:10
3	13514381	10	147	Unknown	left:10
3	13516751	5	83	Unknown	left:5
3	13517243	5	65	Unknown	right:5
3	13517466	5	99	Unknown	left:5
3	13518405	5	83	Unknown	left:5
3	13518433	5	147	Unknown	right:5
3	13518587	5	99	Unknown	left:5
3	13521897	10	83	Unknown	right:10
3	13521929	5	83	Unknown	right:5
3	13522216	5	163	Unknown	right:5
3	13522495	5	163	Unknown	left:5
3	13523552	35	161	Forward	left:35
3	13526180	10	83	Uncertain or multiple	left:10
3	13529355	5	147	Unknown	left:5
3	13532702	10	147	Unknown	right:10
3	13532837	5	147	Unknown	left:5
3	13533360	10	147	Reverse	left:5, right:5
3	13533436	10	99	Reverse	right:10
3	13536783	5	161	Unknown	right:5
3	13540247	10	99	Unknown	left:10
3	13541259	10	163	Forward	both:5, left:5
3	13542574	15	163	Unknown	left:15
3	13544311	20	163	Forward	both:20
3	13546861	5	113	Unknown	left:5
3	13547266	10	147	Reverse	left:5, right:5
3	13550073	10	83	Unknown	right:10
3	13550857	10	83	Forward	left:5, right:5
3	13553881	5	83	Unknown	left:5
3	13554068	10	163	Forward	right:5, left:5
3	13555080	5	99	Unknown	right:5
3	13555392	5	147	Unknown	left:5
3	13555532	5	83	Unknown	right:5
3	13555627	5	83	Unknown	left:5
3	13559700	10	99	Unknown	left:10
3	13561768	70	185	Unknown	both:50, left:20
3	13562464	25	185	Unknown	left:25
3	13562719	5	97	Unknown	left:5
3	13562901	5	83	Unknown	right:5
3	13562996	10	163	Unknown	both:5, right:5
3	13563011	15	163	Unknown	right:15
3	13563018	5	163	Unknown	right:5
3	13563029	15	99	Unknown	right:15
3	13563240	35	147	Reverse	left:10, right:15, both:10
3	13563277	5	99	Unknown	left:5
3	13563351	20	83	Uncertain or multiple	right:5, both:15
3	13563370	5	147	Unknown	right:5
3	13563388	10	163	Unknown	both:10
3	13563428	5	163	Unknown	right:5
3	13563439	5	99	Unknown	right:5
3	13563649	5	147	Unknown	right:5
3	13563679	5	163	Unknown	right:5
3	13564189	5	163	Unknown	right:5
3	13564348	25	99	Reverse	right:5, both:15, left:5
3	13564390	35	163	Uncertain or multiple	both:15, left:20
3	13564399	10	99	Unknown	right:10
3	13564571	5	147	Unknown	right:5
3	13564589	5	147	Unknown	right:5
3	13564621	10	83	Unknown	right:10
3	13564813	35	163	Reverse	both:35
3	13565031	30	83	Forward	left:30
3	13565192	5	147	Unknown	right:5
3	13573482	10	163	Forward	right:5, left:5
3	13574013	5	99	Unknown	right:5
3	13574133	5	147	Unknown	left:5
3	13578969	5	83	Unknown	right:5
3	13580101	10	147	Reverse	left:5, right:5
3	13584296	5	99	Unknown	left:5
3	13586307	15	83	Unknown	right:15
3	13586905	70	99	Uncertain or multiple	left:60, both:5, right:5
3	13586917	15	99	Unknown	left:15
3	13586941	85	99	Reverse	right:75, left:10
3	13586968	5	99	Unknown	right:5
3	13586987	5	99	Unknown	left:5
3	13586998	40	163	Forward	right:20, left:15, both:5
3	13587011	45	163	Reverse	right:30, left:10, both:5
3	13587033	5	163	Unknown	right:5
3	13587071	10	83	Uncertain or multiple	right:10
3	13587091	30	83	Unknown	both:5, left:25
3	13587102	45	83	Forward	right:45
3	13587118	20	97	Forward	right:15, left:5
3	13587133	40	99	Forward	left:25, right:15
3	13587147	20	99	Reverse	left:15, right:5
3	13587160	20	83	Forward	left:20
3	13587166	10	99	Uncertain or multiple	left:10
3	13587172	30	99	Forward	right:15, left:15
3	13587195	10	163	Unknown	left:10
3	13587299	30	99	Reverse	left:30
3	13587311	165	99	Forward	right:20, left:125, both:20
3	13587318	10	99	Uncertain or multiple	right:10
3	13587336	15	129	Unknown	left:10, right:5
3	13587350	15	99	Reverse	both:5, right:5, left:5
3	13587387	5	99	Unknown	right:5
3	13587415	10	163	Uncertain or multiple	left:10
3	13587440	35	163	Uncertain or multiple	left:20, both:10, right:5
3	13587462	765	163	Forward	left:320, both:125, right:320
3	13587542	5	99	Unknown	right:5
3	13587558	5	99	Unknown	right:5
3	13587570	15	163	Unknown	left:15
3	13587577	5	83	Unknown	right:5
3	13587585	15	65	Unknown	left:10, both:5
3	13587637	18435	83	Forward	left:6960, both:1340, right:10135
3	13587757	10	147	Unknown	right:10
3	13588826	1300	163	Forward	right:715, left:530, both:55
3	13588895	20	163	Forward	right:10, left:10
3	13588936	495	163	Forward	right:375, left:90, both:30
3	13588987	10	163	Unknown	both:10
3	13589009	15	163	Unknown	left:10, right:5
3	13589034	140	99	Forward	left:75, both:15, right:50
3	13589075	5	99	Unknown	left:5
3	13589087	55	99	Forward	left:40, both:10, right:5
3	13589113	130	99	Forward	left:55, right:70, both:5
3	13589190	565	163	Forward	right:250, left:300, both:15
3	13589207	195	99	Forward	right:85, left:85, both:25
3	13589228	15	147	Reverse	left:10, right:5
3	13589261	12810	83	Forward	left:3955, both:930, right:7925
3	13589575	10	147	Uncertain or multiple	right:10
3	13589583	5	163	Unknown	right:5
3	13589603	150	147	Forward	right:90, left:45, both:15
3	13589645	5	83	Unknown	right:5
3	13589658	5	163	Unknown	right:5
3	13589678	20	83	Forward	both:5, left:10, right:5
3	13589703	5	163	Unknown	right:5
3	13589816	10	99	Unknown	left:10
3	13589933	11085	163	Forward	left:4935, both:670, right:5480
3	13590055	20	99	Uncertain or multiple	right:15, left:5
3	13590073	65	163	Reverse	right:45, left:15, both:5
3	13590083	135	163	Forward	left:60, both:20, right:55
3	13590137	5	163	Unknown	right:5
3	13590157	70	99	Unknown	left:65, both:5
3	13590744	204600	163	Forward	left:102870, right:89290, both:12440
3	13590858	5	83	Unknown	right:5
3	13590866	10	99	Reverse	right:10
3	13590879	5	147	Unknown	right:5
3	13590892	5	147	Unknown	both:5
3	13591084	295980	147	Forward	left:126745, right:152040, both:17195
3	13592550	10	147	Uncertain or multiple	left:5, right:5
3	13592560	45	147	Forward	right:40, both:5
3	13592643	20	99	Uncertain or multiple	left:20
3	13592659	20	163	Uncertain or multiple	left:15, right:5
3	13592683	15	161	Unknown	left:15
3	13592689	10	97	Unknown	right:10
3	13592698	30	81	Unknown	right:30
3	13592708	275	99	Forward	right:145, left:115, both:15
3	13592744	5	161	Unknown	right:5
3	13592762	150	129	Forward	left:30, right:120
3	13592790	10	147	Unknown	left:10
3	13592796	5	185	Unknown	right:5
3	13592803	5	113	Unknown	right:5
3	13592819	35	145	Unknown	right:35
3	13592831	30	147	Unknown	left:20, right:5, both:5
3	13592843	5	83	Unknown	left:5
3	13592851	20	147	Uncertain or multiple	both:5, left:10, right:5
3	13592871	5	83	Unknown	left:5
3	13592882	5	147	Unknown	left:5
3	13592925	5	163	Unknown	right:5
3	13592980	35	99	Uncertain or multiple	right:35
3	13593009	5	163	Unknown	left:5
3	13593031	10	99	Unknown	both:10
3	13593043	5	163	Unknown	right:5
3	13593065	5	99	Unknown	both:5
3	13593076	10	83	Unknown	both:5, right:5
3	13593194	30	65	Unknown	left:25, both:5
3	13593204	30	83	Uncertain or multiple	left:30
3	13593224	10	99	Unknown	both:5, left:5
3	13593237	15	99	Unknown	both:15
3	13593300	5	83	Unknown	right:5
3	13593459	20	99	Reverse	both:20
3	13593473	25	83	Unknown	right:5, both:20
3	13593481	15	147	Unknown	left:15
3	13593492	10	163	Unknown	right:10
3	13593503	20	113	Uncertain or multiple	left:20
3	13593516	5	99	Unknown	right:5
3	13593540	5	97	Unknown	right:5
3	13593562	10	129	Unknown	left:10
3	13593658	10	147	Unknown	left:5, right:5
3	13593670	5	147	Unknown	right:5
3	13593735	20	147	Unknown	right:20
3	13593754	10	147	Unknown	both:5, left:5
3	13593769	5	147	Unknown	right:5
3	13594207	5	83	Unknown	right:5
3	13594220	5	113	Unknown	left:5
3	13594338	5	113	Unknown	right:5
3	13594363	10	99	Unknown	left:10
3	13594394	5	99	Unknown	right:5
3	13594575	10	147	Unknown	right:10
3	13594648	5	99	Unknown	both:5
3	13594665	15	177	Unknown	left:15
3	13594682	10	99	Unknown	left:10
3	13594731	25	177	Unknown	left:5, both:20
3	13594755	75	145	Unknown	right:70, left:5
3	13594770	15	81	Unknown	right:15
3	13594781	10	83	Unknown	right:10
3	13594796	20	81	Unknown	right:20
3	13594825	5	83	Unknown	left:5
3	13595213	10	161	Unknown	left:10
3	13595227	5	163	Unknown	left:5
3	13595250	5	177	Unknown	left:5
3	13595376	10	163	Forward	right:5, left:5
3	13595431	5	99	Unknown	right:5
3	13595615	10	65	Unknown	left:10
3	13595639	5	145	Unknown	right:5
3	13595787	10	83	Unknown	left:10
3	13595804	15	163	Unknown	left:10, both:5
3	13595824	10	99	Unknown	left:10
3	13595840	40	177	Unknown	right:40
3	13595887	10	99	Reverse	left:10
3	13595908	15	147	Uncertain or multiple	both:15
3	13596201	15	83	Unknown	left:10, right:5
3	13596283	15	163	Unknown	both:15
3	13596290	15	177	Unknown	right:15
3	13596431	5	99	Unknown	left:5
3	13596570	5	147	Unknown	right:5
3	13596648	20	163	Uncertain or multiple	both:20
3	13596655	10	163	Unknown	right:10
3	13596759	5	163	Unknown	left:5
3	13596790	5	99	Unknown	both:5
3	13596850	5	147	Unknown	left:5
3	13596861	15	83	Unknown	both:5, left:10
3	13596886	20	83	Unknown	left:10, right:10
3	13596907	25	83	Forward	left:20, right:5
3	13596916	5	99	Unknown	right:5
3	13596933	40	113	Unknown	left:40
3	13596963	10	83	Unknown	right:10
3	13596994	5	83	Unknown	right:5
3	13597015	5	147	Unknown	right:5
3	13597417	15	65	Unknown	left:15
3	13597469	5	163	Unknown	right:5
3	13597800	10	83	Forward	right:5, both:5
3	13597838	5	177	Unknown	right:5
3	13597873	5	99	Unknown	right:5
3	13597879	5	99	Unknown	left:5
3	13597927	5	99	Unknown	left:5
3	13597953	45	163	Uncertain or multiple	left:25, right:20
3	13597966	10	163	Unknown	left:5, right:5
3	13598006	30	163	Uncertain or multiple	left:30
3	13598015	5	99	Unknown	right:5
3	13598029	10	83	Unknown	right:10
3	13598039	15	65	Unknown	left:5, right:10
3	13598066	95	177	Unknown	right:90, both:5
3	13598091	20	129	Unknown	right:20
3	13598183	5	81	Unknown	left:5
3	13598199	10	177	Unknown	left:10
3	13598210	10	99	Unknown	left:10
3	13598237	5	163	Unknown	left:5
3	13598264	25	163	Unknown	both:5, left:20
3	13598334	5	99	Unknown	both:5
3	13598344	5	163	Unknown	right:5
3	13598354	5	163	Unknown	right:5
3	13598376	20	147	Uncertain or multiple	both:10, right:10
3	13598421	5	147	Unknown	both:5
3	13598465	10	163	Unknown	left:10
3	13598472	15	99	Uncertain or multiple	left:10, right:5
3	13598487	30	99	Reverse	both:15, left:5, right:10
3	13598495	10	99	Unknown	both:10
3	13598505	50	99	Uncertain or multiple	left:10, both:30, right:10
3	13598525	10	99	Unknown	right:10
3	13598571	55	113	Unknown	left:5, right:50
3	13598588	100	177	Forward	left:90, right:10
3	13598608	160	83	Reverse	right:160
3	13598650	10	83	Unknown	right:10
3	13598672	5	147	Unknown	left:5
3	13598678	5	99	Unknown	right:5
3	13598721	5	147	Unknown	both:5
3	13598833	5	83	Unknown	left:5
3	13598866	5	83	Unknown	left:5
3	13598881	5	83	Unknown	left:5
3	13598888	10	83	Uncertain or multiple	right:10
3	13598903	5	147	Unknown	both:5
3	13598999	5	83	Unknown	right:5
3	13599386	5	147	Unknown	both:5
3	13599415	5	147	Unknown	left:5
3	13599488	15	163	Unknown	left:15
3	13599509	20	177	Unknown	left:20
3	13599522	5	145	Unknown	right:5
3	13599608	5	147	Unknown	right:5
3	13599693	5	83	Unknown	left:5
3	13599705	5	147	Unknown	both:5
3	13599790	5	147	Unknown	left:5
3	13599894	5	163	Unknown	left:5
3	13599995	5	163	Unknown	left:5
3	13600005	5	163	Unknown	right:5
3	13600044	10	65	Unknown	right:10
3	13600448	50	83	Unknown	left:50
3	13601487	5	99	Unknown	left:5
3	13601523	10	65	Unknown	right:10
3	13601538	10	145	Unknown	left:10
3	13601579	10	113	Unknown	right:10
3	13602036	5	99	Unknown	right:5
3	13602155	10	147	Uncertain or multiple	right:10
3	13603458	10	83	Forward	both:5, right:5
3	13604589	15	163	Unknown	left:15
3	13604842	30	163	Forward	right:30
3	13606087	5	147	Unknown	right:5
3	13607215	5	83	Unknown	both:5
3	13608178	5	113	Unknown	left:5
3	13608233	5	177	Unknown	left:5
3	13608463	5	163	Unknown	right:5
3	13608514	10	163	Unknown	right:10
3	13608541	5	99	Unknown	right:5
3	13608589	5	147	Unknown	right:5
3	13614017	10	99	Reverse	right:5, left:5
3	13614616	5	99	Unknown	left:5
3	13614690	5	83	Unknown	right:5
3	13616503	20	83	Unknown	right:20
3	13618524	20	99	Reverse	right:10, left:10
3	13619910	5	147	Unknown	left:5
3	13626521	5	99	Unknown	left:5
3	13626750	10	147	Reverse	left:5, right:5
3	13628073	10	83	Unknown	right:10
3	13632373	5	99	Unknown	left:5
3	13632763	10	163	Forward	right:5, left:5
3	13632979	40	163	Forward	left:35, right:5
3	13632990	175	99	Uncertain or multiple	right:155, left:10, both:10
3	13633033	15	65	Unknown	right:15
3	13633041	10	145	Unknown	left:5, right:5
3	13633057	5	97	Unknown	both:5
3	13633068	10	161	Unknown	right:5, left:5
3	13633074	5	83	Unknown	right:5
3	13633098	70	97	Unknown	right:55, left:15
3	13633120	25	145	Unknown	right:10, both:5, left:10
3	13633129	35	161	Unknown	right:30, both:5
3	13633136	5	97	Unknown	right:5
3	13633149	35	81	Unknown	right:35
3	13633172	60	161	Unknown	right:5, both:15, left:40
3	13633180	40	81	Forward	both:5, left:30, right:5
3	13633198	205	147	Uncertain or multiple	left:180, right:20, both:5
3	13636958	10	83	Forward	both:5, right:5
3	13637646	5	83	Unknown	right:5
3	13637959	10	99	Unknown	right:10
3	13638307	5	147	Unknown	left:5
3	13639054	20	83	Uncertain or multiple	left:20
3	13640820	10	177	Unknown	both:10
3	13640935	5	163	Unknown	left:5
3	13641485	5	99	Unknown	right:5
3	13641596	5	163	Unknown	left:5
3	13641703	5	81	Unknown	both:5
3	13641841	10	147	Unknown	left:10
3	13641933	5	83	Unknown	right:5
3	13641954	5	147	Unknown	left:5
3	13643858	5	83	Unknown	right:5
3	13644546	5	83	Unknown	right:5
3	13645258	10	163	Forward	right:5, left:5
3	13646469	5	83	Unknown	right:5
3	13649127	5	99	Unknown	left:5
3	13650708	5	99	Unknown	left:5
3	13651556	15	129	Unknown	left:15
3	13653313	5	83	Unknown	right:5
3	13654307	10	147	Reverse	left:5, right:5
3	13654492	5	99	Unknown	left:5
3	13655134	5	163	Unknown	right:5
3	13655481	5	83	Unknown	both:5
3	13655679	5	163	Unknown	right:5
3	13655757	5	99	Unknown	right:5
3	13655904	5	137	Unknown	right:5
3	13656009	5	83	Unknown	right:5
3	13656192	5	83	Unknown	right:5
3	13656392	10	145	Unknown	left:10
3	13656799	5	163	Unknown	both:5
3	13658514	45	83	Uncertain or multiple	left:35, both:5, right:5
3	13659867	5	177	Unknown	right:5
3	13661974	5	147	Unknown	right:5
3	13662172	5	83	Unknown	right:5
3	13662684	5	147	Unknown	right:5
3	13662810	10	147	Reverse	left:5, right:5
3	13668642	5	145	Unknown	both:5
3	13668843	5	161	Unknown	right:5
3	13670246	5	163	Unknown	left:5
3	13672550	10	99	Unknown	left:10
3	13673594	10	147	Reverse	left:5, right:5
3	13674059	5	129	Unknown	left:5
3	13674373	5	163	Unknown	left:5
3	13674644	10	99	Reverse	right:5, left:5
3	13676938	5	83	Unknown	right:5
3	13681802	10	65	Unknown	left:10
3	13681841	5	65	Unknown	right:5
3	13681861	5	65	Unknown	right:5
3	13681867	20	65	Unknown	right:15, both:5
3	13681876	5	147	Unknown	both:5
3	13682033	5	163	Unknown	both:5
3	13682137	5	83	Unknown	both:5
3	13682183	185	177	Forward	both:20, left:100, right:65
3	13682205	10	147	Reverse	right:5, both:5
3	13682480	15	163	Unknown	left:10, right:5
3	13682506	35	163	Forward	left:20, both:15
3	13682548	20	99	Unknown	left:5, right:15
3	13682597	5	99	Unknown	both:5
3	13682654	5	99	Unknown	both:5
3	13682730	15	147	Unknown	left:10, both:5
3	13682755	10	83	Unknown	right:10
3	13682771	5	81	Unknown	right:5
3	13682790	35	163	Forward	left:10, right:25
3	13682819	5	163	Unknown	right:5
3	13682992	5	83	Unknown	left:5
3	13683002	5	147	Unknown	right:5
3	13683010	20	83	Uncertain or multiple	left:15, both:5
3	13683046	10	147	Uncertain or multiple	left:5, both:5
3	13683058	5	83	Unknown	both:5
3	13683143	15	83	Uncertain or multiple	left:15
3	13683741	10	99	Unknown	right:10
3	13684002	15	161	Unknown	left:15
3	13684028	15	147	Unknown	both:5, right:10
3	13684039	15	99	Uncertain or multiple	left:10, right:5
3	13684056	30	99	Reverse	left:20, right:10
3	13684140	5	163	Unknown	left:5
3	13684194	5	83	Unknown	left:5
3	13684204	5	83	Unknown	left:5
3	13684211	5	83	Unknown	left:5
3	13684218	30	147	Uncertain or multiple	right:20, left:5, both:5
3	13684231	30	83	Uncertain or multiple	left:20, both:10
3	13684242	5	147	Unknown	left:5
3	13684527	5	83	Unknown	right:5
3	13685300	5	65	Unknown	right:5
3	13685707	60	99	Uncertain or multiple	right:60
3	13685727	5	99	Unknown	right:5
3	13685743	10	99	Uncertain or multiple	right:5, both:5
3	13685775	100	81	Uncertain or multiple	both:20, left:80
3	13685798	35	99	Uncertain or multiple	left:30, right:5
3	13685811	5	99	Unknown	left:5
3	13685936	10	99	Unknown	right:10
3	13685953	30	83	Uncertain or multiple	both:15, right:15
3	13685964	15	99	Unknown	left:5, right:10
3	13686033	5	163	Unknown	right:5
3	13686085	5	99	Unknown	right:5
3	13686262	5	99	Unknown	both:5
3	13686284	45	99	Forward	left:35, both:10
3	13686298	40	65	Reverse	left:40
3	13686315	5	129	Unknown	right:5
3	13686340	5	147	Unknown	right:5
3	13686635	5	147	Unknown	left:5
3	13686713	20	99	Uncertain or multiple	right:20
3	13686768	5	147	Unknown	left:5
3	13686889	20	147	Uncertain or multiple	left:20
3	13687078	5	99	Unknown	right:5
3	13687252	5	83	Unknown	left:5
3	13687290	25	65	Unknown	left:20, right:5
3	13687338	5	83	Unknown	right:5
3	13687820	5	83	Unknown	both:5
3	13688686	5	99	Unknown	left:5
3	13688798	5	99	Unknown	right:5
3	13688970	15	99	Unknown	right:15
3	13688998	5	161	Unknown	right:5
3	13689014	35	99	Uncertain or multiple	right:35
3	13689024	15	99	Uncertain or multiple	right:15
3	13689044	5	99	Unknown	left:5
3	13689210	5	163	Unknown	left:5
3	13689318	50	147	Uncertain or multiple	left:35, both:15
3	13689332	30	81	Unknown	left:30
3	13689343	5	83	Unknown	both:5
3	13689489	10	163	Unknown	right:10
3	13690307	10	145	Unknown	left:10
3	13690324	5	97	Unknown	left:5
3	13691804	25	97	Unknown	left:20, right:5
3	13692023	5	147	Unknown	right:5
3	13692132	10	147	Reverse	left:5, right:5
